"row_idx","archivo_origen","duracion_hrs","distancia_km","velocidad_kmh","hora_inicio","hora_fin","comuna","via","indice_coord","lon","lat","alt","fecha","segment_id","fecha_dia","reset_flag","lat_prev","lon_prev","dist_from_prev_km","__jump_thr__","jump_flag","new_segment_flag","segment_seq"
"3454","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","7","-73.018193","-36.759856","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.759856","-73.018883","0.06146798489194685","0.4","False","False","208"
"3455","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","8","-73.017552","-36.759818","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.759856","-73.018193","0.05725900073067773","0.4","False","False","208"
"3456","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","9","-73.016882","-36.759723","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.759818","-73.017552","0.06061395111031977","0.4","False","False","208"
"3457","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","10","-73.016442","-36.759631","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.759723","-73.016882","0.040510022366357944","0.4","False","False","208"
"3458","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","11","-73.015929","-36.759508","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.759631","-73.016442","0.04770299666903215","0.4","False","False","208"
"3459","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","12","-73.014381","-36.758994","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.759508","-73.015929","0.14927791717072444","0.4","False","False","208"
"3460","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","13","-73.012252","-36.75821","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.758994","-73.014381","0.20873877953240788","0.4","False","False","208"
"3461","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","14","-73.011195","-36.757806","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.75821","-73.012252","0.10433089581167065","0.4","False","False","208"
"3462","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","15","-73.010051","-36.757446","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.757806","-73.011195","0.10949478010452891","0.4","False","False","208"
"3463","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","4.92","1.9","18.64","16:05","21:00","Penco","Autopista Interportuaria","16","-73.009427","-36.757215","160.9653010015268","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::208","2025-07-02","False","-36.757446","-73.010051","0.06123766687875664","0.4","False","False","208"
"3464","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","0","-73.085964","-36.765737","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","True","-36.757215","-73.009427","6.883616645755661","0.4","False","True","209"
"3465","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","1","-73.084881","-36.767592","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.765737","-73.085964","0.22771117081391912","0.4","False","False","209"
"3466","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","2","-73.08428","-36.768577","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.767592","-73.084881","0.12191005322681543","0.4","False","False","209"
"3467","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","3","-73.083857","-36.769298","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.768577","-73.08428","0.08858403929723574","0.4","False","False","209"
"3468","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","4","-73.083626","-36.76969","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.769298","-73.083857","0.04820082435053666","0.4","False","False","209"
"3469","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","5","-73.082591","-36.771443","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.76969","-73.083626","0.21562601050939223","0.4","False","False","209"
"3470","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","6","-73.082267","-36.771957","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.771443","-73.082591","0.06402686413250083","0.4","False","False","209"
"3471","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","7","-73.081892","-36.772573","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.771957","-73.082267","0.07620603156869407","0.4","False","False","209"
"3472","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","8","-73.081019","-36.774075","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.772573","-73.081892","0.18422844240788158","0.4","False","False","209"
"3473","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","9","-73.080558","-36.774835","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.774075","-73.081019","0.09395511383880126","0.4","False","False","209"
"3474","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","10","-73.079893","-36.775921","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.774835","-73.080558","0.13450101058495245","0.4","False","False","209"
"3475","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","11","-73.078573","-36.778119","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.775921","-73.079893","0.2712123047882583","0.4","False","False","209"
"3476","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","12","-73.077084","-36.780577","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.778119","-73.078573","0.3037902429813724","0.4","False","False","209"
"3477","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","13","-73.076769","-36.781138","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.780577","-73.077084","0.06839834941038017","0.4","False","False","209"
"3478","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","2.67","2.21","22.34","17:35","20:15","Talcahuano","Autopista Concepción-Talcahuano","14","-73.075213","-36.783695","134.2788319486899","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::209","2025-07-02","False","-36.781138","-73.076769","0.316297200918688","0.4","False","False","209"
"3479","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","3.08","1.26","17.13","11:05","14:10","Los Angeles","Colo Colo","0","-72.356328","-37.469016","175.17216287081612","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::210","2025-07-02","True","-36.783695","-73.075213","99.34260367117068","0.4","False","True","210"
"3480","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","3.08","1.26","17.13","11:05","14:10","Los Angeles","Colo Colo","1","-72.355363","-37.469095","175.17216287081612","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::210","2025-07-02","False","-37.469016","-72.356328","0.08561650140709622","0.4","False","False","210"
"3481","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","3.08","1.26","17.13","11:05","14:10","Los Angeles","Colo Colo","2","-72.353781","-37.469131","175.17216287081612","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::210","2025-07-02","False","-37.469095","-72.355363","0.1396743584849941","0.4","False","False","210"
